ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
3lc3,2/pdbbind2016_general_train_3dnn/3lc3,5.23,0,0,0,0,0,0,0,0,0,0
3lc5,2/pdbbind2016_general_train_3dnn/3lc5,6.57,0,0,0,0,0,0,0,0,0,0
3lcd,2/pdbbind2016_general_train_3dnn/3lcd,7.4,0,0,0,0,0,0,0,0,0,0
3lce,2/pdbbind2016_general_train_3dnn/3lce,3.81,0,0,0,0,0,0,0,0,0,0
3lco,2/pdbbind2016_general_train_3dnn/3lco,6.84,0,0,0,0,0,0,0,0,0,0
3lcu,2/pdbbind2016_general_train_3dnn/3lcu,3.52,0,0,0,0,0,0,0,0,0,0
3ldw,2/pdbbind2016_general_train_3dnn/3ldw,7.97,0,0,0,0,0,0,0,0,0,0
3le6,2/pdbbind2016_general_train_3dnn/3le6,7.46,0,0,0,0,0,0,0,0,0,0
3le8,2/pdbbind2016_general_train_3dnn/3le8,6.07,0,0,0,0,0,0,0,0,0,0
3lf0,2/pdbbind2016_general_train_3dnn/3lf0,5.71,0,0,0,0,0,0,0,0,0,0
3lfn,2/pdbbind2016_general_train_3dnn/3lfn,5.5,0,0,0,0,0,0,0,0,0,0
3lfs,2/pdbbind2016_general_train_3dnn/3lfs,5.6,0,0,0,0,0,0,0,0,0,0
3lgl,2/pdbbind2016_general_train_3dnn/3lgl,6.05,0,0,0,0,0,0,0,0,0,0
3lgp,2/pdbbind2016_general_train_3dnn/3lgp,8.7,0,0,0,0,0,0,0,0,0,0
3lhj,2/pdbbind2016_general_train_3dnn/3lhj,9.51,0,0,0,0,0,0,0,0,0,0
3lhs,2/pdbbind2016_general_train_3dnn/3lhs,9.0,0,0,0,0,0,0,0,0,0,0
3li2,2/pdbbind2016_general_train_3dnn/3li2,9.0,0,0,0,0,0,0,0,0,0,0
3lik,2/pdbbind2016_general_train_3dnn/3lik,8.72,0,0,0,0,0,0,0,0,0,0
3lil,2/pdbbind2016_general_train_3dnn/3lil,8.08,0,0,0,0,0,0,0,0,0,0
3lj3,2/pdbbind2016_general_train_3dnn/3lj3,9.03,0,0,0,0,0,0,0,0,0,0
3lj7,2/pdbbind2016_general_train_3dnn/3lj7,8.34,0,0,0,0,0,0,0,0,0,0
3lk0,2/pdbbind2016_general_train_3dnn/3lk0,3.16,0,0,0,0,0,0,0,0,0,0
3lk1,2/pdbbind2016_general_train_3dnn/3lk1,4.26,0,0,0,0,0,0,0,0,0,0
3lkh,2/pdbbind2016_general_train_3dnn/3lkh,6.1,0,0,0,0,0,0,0,0,0,0
3lkj,2/pdbbind2016_general_train_3dnn/3lkj,4.6,0,0,0,0,0,0,0,0,0,0
3lkz,2/pdbbind2016_general_train_3dnn/3lkz,6.15,0,0,0,0,0,0,0,0,0,0
3ll8,2/pdbbind2016_general_train_3dnn/3ll8,6.4,0,0,0,0,0,0,0,0,0,0
3lle,2/pdbbind2016_general_train_3dnn/3lle,4.97,0,0,0,0,0,0,0,0,0,0
3llm,2/pdbbind2016_general_train_3dnn/3llm,4.74,0,0,0,0,0,0,0,0,0,0
3lm1,2/pdbbind2016_general_train_3dnn/3lm1,4.7,0,0,0,0,0,0,0,0,0,0
3lmp,2/pdbbind2016_general_train_3dnn/3lmp,6.21,0,0,0,0,0,0,0,0,0,0
3lnj,2/pdbbind2016_general_train_3dnn/3lnj,6.66,0,0,0,0,0,0,0,0,0,0
3lnk,2/pdbbind2016_general_train_3dnn/3lnk,5.94,0,0,0,0,0,0,0,0,0,0
3lnz,2/pdbbind2016_general_train_3dnn/3lnz,9.31,0,0,0,0,0,0,0,0,0,0
3loo,2/pdbbind2016_general_train_3dnn/3loo,6.07,0,0,0,0,0,0,0,0,0,0
3lox,2/pdbbind2016_general_train_3dnn/3lox,8.1,0,0,0,0,0,0,0,0,0,0
3lp0,2/pdbbind2016_general_train_3dnn/3lp0,6.96,0,0,0,0,0,0,0,0,0,0
3lp1,2/pdbbind2016_general_train_3dnn/3lp1,6.92,0,0,0,0,0,0,0,0,0,0
3lp2,2/pdbbind2016_general_train_3dnn/3lp2,6.66,0,0,0,0,0,0,0,0,0,0
3lpb,2/pdbbind2016_general_train_3dnn/3lpb,7.38,0,0,0,0,0,0,0,0,0,0
3lpf,2/pdbbind2016_general_train_3dnn/3lpf,6.68,0,0,0,0,0,0,0,0,0,0
3lpj,2/pdbbind2016_general_train_3dnn/3lpj,6.92,0,0,0,0,0,0,0,0,0,0
3lpr,2/pdbbind2016_general_train_3dnn/3lpr,5.96,0,0,0,0,0,0,0,0,0,0
3lq4,2/pdbbind2016_general_train_3dnn/3lq4,5.22,0,0,0,0,0,0,0,0,0,0
3lq5,2/pdbbind2016_general_train_3dnn/3lq5,6.96,0,0,0,0,0,0,0,0,0,0
3lq8,2/pdbbind2016_general_train_3dnn/3lq8,9.4,0,0,0,0,0,0,0,0,0,0
3lqj,2/pdbbind2016_general_train_3dnn/3lqj,5.37,0,0,0,0,0,0,0,0,0,0
3lrh,2/pdbbind2016_general_train_3dnn/3lrh,7.35,0,0,0,0,0,0,0,0,0,0
3ls4,2/pdbbind2016_general_train_3dnn/3ls4,6.3,0,0,0,0,0,0,0,0,0,0
3luo,2/pdbbind2016_general_train_3dnn/3luo,6.95,0,0,0,0,0,0,0,0,0,0
3lvp,2/pdbbind2016_general_train_3dnn/3lvp,8.7,0,0,0,0,0,0,0,0,0,0
3lw0,2/pdbbind2016_general_train_3dnn/3lw0,6.4,0,0,0,0,0,0,0,0,0,0
3lxg,2/pdbbind2016_general_train_3dnn/3lxg,8.14,0,0,0,0,0,0,0,0,0,0
3lxl,2/pdbbind2016_general_train_3dnn/3lxl,8.3,0,0,0,0,0,0,0,0,0,0
3lxo,2/pdbbind2016_general_train_3dnn/3lxo,4.82,0,0,0,0,0,0,0,0,0,0
3lxs,2/pdbbind2016_general_train_3dnn/3lxs,8.1,0,0,0,0,0,0,0,0,0,0
3lzb,2/pdbbind2016_general_train_3dnn/3lzb,7.2,0,0,0,0,0,0,0,0,0,0
3lzv,2/pdbbind2016_general_train_3dnn/3lzv,10.59,0,0,0,0,0,0,0,0,0,0
3m11,2/pdbbind2016_general_train_3dnn/3m11,7.37,0,0,0,0,0,0,0,0,0,0
3m17,2/pdbbind2016_general_train_3dnn/3m17,7.4,0,0,0,0,0,0,0,0,0,0
3m1s,2/pdbbind2016_general_train_3dnn/3m1s,9.0,0,0,0,0,0,0,0,0,0,0
3m2u,2/pdbbind2016_general_train_3dnn/3m2u,7.0,0,0,0,0,0,0,0,0,0,0
3m2w,2/pdbbind2016_general_train_3dnn/3m2w,8.52,0,0,0,0,0,0,0,0,0,0
3m3e,2/pdbbind2016_general_train_3dnn/3m3e,4.43,0,0,0,0,0,0,0,0,0,0
3m3r,2/pdbbind2016_general_train_3dnn/3m3r,6.32,0,0,0,0,0,0,0,0,0,0
3m54,2/pdbbind2016_general_train_3dnn/3m54,5.89,0,0,0,0,0,0,0,0,0,0
3m55,2/pdbbind2016_general_train_3dnn/3m55,6.21,0,0,0,0,0,0,0,0,0,0
3m58,2/pdbbind2016_general_train_3dnn/3m58,5.48,0,0,0,0,0,0,0,0,0,0
3m59,2/pdbbind2016_general_train_3dnn/3m59,5.24,0,0,0,0,0,0,0,0,0,0
3m5a,2/pdbbind2016_general_train_3dnn/3m5a,4.96,0,0,0,0,0,0,0,0,0,0
3m6f,2/pdbbind2016_general_train_3dnn/3m6f,8.6,0,0,0,0,0,0,0,0,0,0
3m6p,2/pdbbind2016_general_train_3dnn/3m6p,8.35,0,0,0,0,0,0,0,0,0,0
3m6q,2/pdbbind2016_general_train_3dnn/3m6q,7.32,0,0,0,0,0,0,0,0,0,0
3m89,2/pdbbind2016_general_train_3dnn/3m89,6.16,0,0,0,0,0,0,0,0,0,0
3m8p,2/pdbbind2016_general_train_3dnn/3m8p,8.68,0,0,0,0,0,0,0,0,0,0
3m8q,2/pdbbind2016_general_train_3dnn/3m8q,9.52,0,0,0,0,0,0,0,0,0,0
3m93,2/pdbbind2016_general_train_3dnn/3m93,6.62,0,0,0,0,0,0,0,0,0,0
3m94,2/pdbbind2016_general_train_3dnn/3m94,5.08,0,0,0,0,0,0,0,0,0,0
3m9f,2/pdbbind2016_general_train_3dnn/3m9f,11.15,0,0,0,0,0,0,0,0,0,0
3ma3,2/pdbbind2016_general_train_3dnn/3ma3,7.22,0,0,0,0,0,0,0,0,0,0
3mag,2/pdbbind2016_general_train_3dnn/3mag,4.07,0,0,0,0,0,0,0,0,0,0
3max,2/pdbbind2016_general_train_3dnn/3max,6.05,0,0,0,0,0,0,0,0,0,0
3mb6,2/pdbbind2016_general_train_3dnn/3mb6,7.0,0,0,0,0,0,0,0,0,0,0
3mb7,2/pdbbind2016_general_train_3dnn/3mb7,6.7,0,0,0,0,0,0,0,0,0,0
3mbl,2/pdbbind2016_general_train_3dnn/3mbl,7.74,0,0,0,0,0,0,0,0,0,0
3mbp,2/pdbbind2016_general_train_3dnn/3mbp,6.8,0,0,0,0,0,0,0,0,0,0
3mbz,2/pdbbind2016_general_train_3dnn/3mbz,5.8,0,0,0,0,0,0,0,0,0,0
3mct,2/pdbbind2016_general_train_3dnn/3mct,4.07,0,0,0,0,0,0,0,0,0,0
3me9,2/pdbbind2016_general_train_3dnn/3me9,6.3,0,0,0,0,0,0,0,0,0,0
3mea,2/pdbbind2016_general_train_3dnn/3mea,6.3,0,0,0,0,0,0,0,0,0,0
3met,2/pdbbind2016_general_train_3dnn/3met,6.0,0,0,0,0,0,0,0,0,0,0
3meu,2/pdbbind2016_general_train_3dnn/3meu,6.3,0,0,0,0,0,0,0,0,0,0
3mg0,2/pdbbind2016_general_train_3dnn/3mg0,9.25,0,0,0,0,0,0,0,0,0,0
3mg4,2/pdbbind2016_general_train_3dnn/3mg4,9.3,0,0,0,0,0,0,0,0,0,0
3mg6,2/pdbbind2016_general_train_3dnn/3mg6,7.89,0,0,0,0,0,0,0,0,0,0
3mg7,2/pdbbind2016_general_train_3dnn/3mg7,7.89,0,0,0,0,0,0,0,0,0,0
3mg8,2/pdbbind2016_general_train_3dnn/3mg8,8.92,0,0,0,0,0,0,0,0,0,0
3mj1,2/pdbbind2016_general_train_3dnn/3mj1,7.82,0,0,0,0,0,0,0,0,0,0
3mj2,2/pdbbind2016_general_train_3dnn/3mj2,7.82,0,0,0,0,0,0,0,0,0,0
3mj5,2/pdbbind2016_general_train_3dnn/3mj5,6.49,0,0,0,0,0,0,0,0,0,0
3mke,2/pdbbind2016_general_train_3dnn/3mke,5.66,0,0,0,0,0,0,0,0,0,0
3mkf,2/pdbbind2016_general_train_3dnn/3mkf,4.77,0,0,0,0,0,0,0,0,0,0
3mkn,2/pdbbind2016_general_train_3dnn/3mkn,4.12,0,0,0,0,0,0,0,0,0,0
3mks,2/pdbbind2016_general_train_3dnn/3mks,5.72,0,0,0,0,0,0,0,0,0,0
3ml4,2/pdbbind2016_general_train_3dnn/3ml4,5.33,0,0,0,0,0,0,0,0,0,0
3mlb,2/pdbbind2016_general_train_3dnn/3mlb,4.8,0,0,0,0,0,0,0,0,0,0
3mle,2/pdbbind2016_general_train_3dnn/3mle,5.24,0,0,0,0,0,0,0,0,0,0
3mmr,2/pdbbind2016_general_train_3dnn/3mmr,4.96,0,0,0,0,0,0,0,0,0,0
3mn8,2/pdbbind2016_general_train_3dnn/3mn8,6.17,0,0,0,0,0,0,0,0,0,0
3mnu,2/pdbbind2016_general_train_3dnn/3mnu,7.32,0,0,0,0,0,0,0,0,0,0
3mo0,2/pdbbind2016_general_train_3dnn/3mo0,6.81,0,0,0,0,0,0,0,0,0,0
3mo2,2/pdbbind2016_general_train_3dnn/3mo2,6.61,0,0,0,0,0,0,0,0,0,0
3mo5,2/pdbbind2016_general_train_3dnn/3mo5,6.87,0,0,0,0,0,0,0,0,0,0
3mo8,2/pdbbind2016_general_train_3dnn/3mo8,3.1,0,0,0,0,0,0,0,0,0,0
3moe,2/pdbbind2016_general_train_3dnn/3moe,4.3,0,0,0,0,0,0,0,0,0,0
3moh,2/pdbbind2016_general_train_3dnn/3moh,2.84,0,0,0,0,0,0,0,0,0,0
3mp6,2/pdbbind2016_general_train_3dnn/3mp6,5.96,0,0,0,0,0,0,0,0,0,0
3mpt,2/pdbbind2016_general_train_3dnn/3mpt,6.6,0,0,0,0,0,0,0,0,0,0
3mrt,2/pdbbind2016_general_train_3dnn/3mrt,3.7,0,0,0,0,0,0,0,0,0,0
3mrv,2/pdbbind2016_general_train_3dnn/3mrv,3.74,0,0,0,0,0,0,0,0,0,0
3mrx,2/pdbbind2016_general_train_3dnn/3mrx,3.39,0,0,0,0,0,0,0,0,0,0
3ms2,2/pdbbind2016_general_train_3dnn/3ms2,3.72,0,0,0,0,0,0,0,0,0,0
3ms4,2/pdbbind2016_general_train_3dnn/3ms4,3.28,0,0,0,0,0,0,0,0,0,0
3ms7,2/pdbbind2016_general_train_3dnn/3ms7,3.43,0,0,0,0,0,0,0,0,0,0
3msc,2/pdbbind2016_general_train_3dnn/3msc,3.31,0,0,0,0,0,0,0,0,0,0
3msk,2/pdbbind2016_general_train_3dnn/3msk,4.59,0,0,0,0,0,0,0,0,0,0
3mt9,2/pdbbind2016_general_train_3dnn/3mt9,4.59,0,0,0,0,0,0,0,0,0,0
3mta,2/pdbbind2016_general_train_3dnn/3mta,4.3,0,0,0,0,0,0,0,0,0,0
3mtb,2/pdbbind2016_general_train_3dnn/3mtb,4.63,0,0,0,0,0,0,0,0,0,0
3mtd,2/pdbbind2016_general_train_3dnn/3mtd,3.47,0,0,0,0,0,0,0,0,0,0
3mtw,2/pdbbind2016_general_train_3dnn/3mtw,7.04,0,0,0,0,0,0,0,0,0,0
3muf,2/pdbbind2016_general_train_3dnn/3muf,6.49,0,0,0,0,0,0,0,0,0,0
3muk,2/pdbbind2016_general_train_3dnn/3muk,3.42,0,0,0,0,0,0,0,0,0,0
3mvh,2/pdbbind2016_general_train_3dnn/3mvh,9.3,0,0,0,0,0,0,0,0,0,0
3mvj,2/pdbbind2016_general_train_3dnn/3mvj,5.49,0,0,0,0,0,0,0,0,0,0
3mvl,2/pdbbind2016_general_train_3dnn/3mvl,7.89,0,0,0,0,0,0,0,0,0,0
3mvm,2/pdbbind2016_general_train_3dnn/3mvm,8.41,0,0,0,0,0,0,0,0,0,0
3mwe,2/pdbbind2016_general_train_3dnn/3mwe,1.54,0,0,0,0,0,0,0,0,0,0
3mwu,2/pdbbind2016_general_train_3dnn/3mwu,8.05,0,0,0,0,0,0,0,0,0,0
3mww,2/pdbbind2016_general_train_3dnn/3mww,7.24,0,0,0,0,0,0,0,0,0,0
3mxc,2/pdbbind2016_general_train_3dnn/3mxc,6.54,0,0,0,0,0,0,0,0,0,0
3mxf,2/pdbbind2016_general_train_3dnn/3mxf,7.31,0,0,0,0,0,0,0,0,0,0
3mxs,2/pdbbind2016_general_train_3dnn/3mxs,5.01,0,0,0,0,0,0,0,0,0,0
3mxy,2/pdbbind2016_general_train_3dnn/3mxy,6.41,0,0,0,0,0,0,0,0,0,0
3my5,2/pdbbind2016_general_train_3dnn/3my5,4.19,0,0,0,0,0,0,0,0,0,0
3mz3,2/pdbbind2016_general_train_3dnn/3mz3,7.83,0,0,0,0,0,0,0,0,0,0
3n0h,2/pdbbind2016_general_train_3dnn/3n0h,6.21,0,0,0,0,0,0,0,0,0,0
3n1v,2/pdbbind2016_general_train_3dnn/3n1v,3.3,0,0,0,0,0,0,0,0,0,0
3n1w,2/pdbbind2016_general_train_3dnn/3n1w,3.3,0,0,0,0,0,0,0,0,0,0
3n23,2/pdbbind2016_general_train_3dnn/3n23,8.52,0,0,0,0,0,0,0,0,0,0
3n2c,2/pdbbind2016_general_train_3dnn/3n2c,5.12,0,0,0,0,0,0,0,0,0,0
3n2e,2/pdbbind2016_general_train_3dnn/3n2e,4.96,0,0,0,0,0,0,0,0,0,0
3n3l,2/pdbbind2016_general_train_3dnn/3n3l,3.3,0,0,0,0,0,0,0,0,0,0
3n45,2/pdbbind2016_general_train_3dnn/3n45,3.3,0,0,0,0,0,0,0,0,0,0
3n46,2/pdbbind2016_general_train_3dnn/3n46,4.3,0,0,0,0,0,0,0,0,0,0
3n49,2/pdbbind2016_general_train_3dnn/3n49,5.15,0,0,0,0,0,0,0,0,0,0
3n4c,2/pdbbind2016_general_train_3dnn/3n4c,8.02,0,0,0,0,0,0,0,0,0,0
3n4l,2/pdbbind2016_general_train_3dnn/3n4l,7.23,0,0,0,0,0,0,0,0,0,0
3n51,2/pdbbind2016_general_train_3dnn/3n51,7.82,0,0,0,0,0,0,0,0,0,0
3n5e,2/pdbbind2016_general_train_3dnn/3n5e,6.82,0,0,0,0,0,0,0,0,0,0
3n5h,2/pdbbind2016_general_train_3dnn/3n5h,5.7,0,0,0,0,0,0,0,0,0,0
3n5j,2/pdbbind2016_general_train_3dnn/3n5j,5.22,0,0,0,0,0,0,0,0,0,0
3n5k,2/pdbbind2016_general_train_3dnn/3n5k,9.7,0,0,0,0,0,0,0,0,0,0
3n5u,2/pdbbind2016_general_train_3dnn/3n5u,5.92,0,0,0,0,0,0,0,0,0,0
3n6k,2/pdbbind2016_general_train_3dnn/3n6k,6.74,0,0,0,0,0,0,0,0,0,0
3n75,2/pdbbind2016_general_train_3dnn/3n75,7.89,0,0,0,0,0,0,0,0,0,0
3n7h,2/pdbbind2016_general_train_3dnn/3n7h,4.5,0,0,0,0,0,0,0,0,0,0
3n7r,2/pdbbind2016_general_train_3dnn/3n7r,7.7,0,0,0,0,0,0,0,0,0,0
3n7s,2/pdbbind2016_general_train_3dnn/3n7s,7.7,0,0,0,0,0,0,0,0,0,0
3n87,2/pdbbind2016_general_train_3dnn/3n87,4.96,0,0,0,0,0,0,0,0,0,0
3n8n,2/pdbbind2016_general_train_3dnn/3n8n,4.57,0,0,0,0,0,0,0,0,0,0
3nal,2/pdbbind2016_general_train_3dnn/3nal,8.1,0,0,0,0,0,0,0,0,0,0
3nam,2/pdbbind2016_general_train_3dnn/3nam,8.46,0,0,0,0,0,0,0,0,0,0
3nan,2/pdbbind2016_general_train_3dnn/3nan,8.22,0,0,0,0,0,0,0,0,0,0
3nba,2/pdbbind2016_general_train_3dnn/3nba,3.41,0,0,0,0,0,0,0,0,0,0
3nc9,2/pdbbind2016_general_train_3dnn/3nc9,6.48,0,0,0,0,0,0,0,0,0,0
3ncz,2/pdbbind2016_general_train_3dnn/3ncz,7.82,0,0,0,0,0,0,0,0,0,0
3ndm,2/pdbbind2016_general_train_3dnn/3ndm,7.96,0,0,0,0,0,0,0,0,0,0
3nef,2/pdbbind2016_general_train_3dnn/3nef,5.94,0,0,0,0,0,0,0,0,0,0
3neg,2/pdbbind2016_general_train_3dnn/3neg,5.94,0,0,0,0,0,0,0,0,0,0
3new,2/pdbbind2016_general_train_3dnn/3new,5.0,0,0,0,0,0,0,0,0,0,0
3nf3,2/pdbbind2016_general_train_3dnn/3nf3,6.2,0,0,0,0,0,0,0,0,0,0
3nf6,2/pdbbind2016_general_train_3dnn/3nf6,3.53,0,0,0,0,0,0,0,0,0,0
3nf7,2/pdbbind2016_general_train_3dnn/3nf7,3.47,0,0,0,0,0,0,0,0,0,0
3nf8,2/pdbbind2016_general_train_3dnn/3nf8,3.0,0,0,0,0,0,0,0,0,0,0
3nfk,2/pdbbind2016_general_train_3dnn/3nfk,3.8,0,0,0,0,0,0,0,0,0,0
3nfl,2/pdbbind2016_general_train_3dnn/3nfl,4.38,0,0,0,0,0,0,0,0,0,0
3nga,2/pdbbind2016_general_train_3dnn/3nga,8.0,0,0,0,0,0,0,0,0,0,0
3nif,2/pdbbind2016_general_train_3dnn/3nif,5.1,0,0,0,0,0,0,0,0,0,0
3nii,2/pdbbind2016_general_train_3dnn/3nii,4.23,0,0,0,0,0,0,0,0,0,0
3nij,2/pdbbind2016_general_train_3dnn/3nij,4.89,0,0,0,0,0,0,0,0,0,0
3nil,2/pdbbind2016_general_train_3dnn/3nil,3.46,0,0,0,0,0,0,0,0,0,0
3nin,2/pdbbind2016_general_train_3dnn/3nin,4.91,0,0,0,0,0,0,0,0,0,0
3njq,2/pdbbind2016_general_train_3dnn/3njq,4.89,0,0,0,0,0,0,0,0,0,0
3njy,2/pdbbind2016_general_train_3dnn/3njy,5.77,0,0,0,0,0,0,0,0,0,0
3nk8,2/pdbbind2016_general_train_3dnn/3nk8,3.0,0,0,0,0,0,0,0,0,0,0
3nkx,2/pdbbind2016_general_train_3dnn/3nkx,5.12,0,0,0,0,0,0,0,0,0,0
3nm6,2/pdbbind2016_general_train_3dnn/3nm6,1.35,0,0,0,0,0,0,0,0,0,0
3nmq,2/pdbbind2016_general_train_3dnn/3nmq,9.7,0,0,0,0,0,0,0,0,0,0
3nnu,2/pdbbind2016_general_train_3dnn/3nnu,7.32,0,0,0,0,0,0,0,0,0,0
3nnv,2/pdbbind2016_general_train_3dnn/3nnv,7.57,0,0,0,0,0,0,0,0,0,0
3nnw,2/pdbbind2016_general_train_3dnn/3nnw,8.05,0,0,0,0,0,0,0,0,0,0
3nok,2/pdbbind2016_general_train_3dnn/3nok,4.19,0,0,0,0,0,0,0,0,0,0
3np7,2/pdbbind2016_general_train_3dnn/3np7,4.02,0,0,0,0,0,0,0,0,0,0
3np9,2/pdbbind2016_general_train_3dnn/3np9,4.4,0,0,0,0,0,0,0,0,0,0
3npa,2/pdbbind2016_general_train_3dnn/3npa,3.87,0,0,0,0,0,0,0,0,0,0
3nrm,2/pdbbind2016_general_train_3dnn/3nrm,8.4,0,0,0,0,0,0,0,0,0,0
3nrz,2/pdbbind2016_general_train_3dnn/3nrz,5.34,0,0,0,0,0,0,0,0,0,0
3ns9,2/pdbbind2016_general_train_3dnn/3ns9,8.52,0,0,0,0,0,0,0,0,0,0
3nsh,2/pdbbind2016_general_train_3dnn/3nsh,6.33,0,0,0,0,0,0,0,0,0,0
3nsq,2/pdbbind2016_general_train_3dnn/3nsq,5.21,0,0,0,0,0,0,0,0,0,0
3nth,2/pdbbind2016_general_train_3dnn/3nth,4.32,0,0,0,0,0,0,0,0,0,0
3nti,2/pdbbind2016_general_train_3dnn/3nti,5.22,0,0,0,0,0,0,0,0,0,0
3ntp,2/pdbbind2016_general_train_3dnn/3ntp,4.92,0,0,0,0,0,0,0,0,0,0
3nus,2/pdbbind2016_general_train_3dnn/3nus,3.51,0,0,0,0,0,0,0,0,0,0
3nuu,2/pdbbind2016_general_train_3dnn/3nuu,3.77,0,0,0,0,0,0,0,0,0,0
3nuy,2/pdbbind2016_general_train_3dnn/3nuy,3.46,0,0,0,0,0,0,0,0,0,0
3nw5,2/pdbbind2016_general_train_3dnn/3nw5,5.08,0,0,0,0,0,0,0,0,0,0
3nw6,2/pdbbind2016_general_train_3dnn/3nw6,8.15,0,0,0,0,0,0,0,0,0,0
3nw7,2/pdbbind2016_general_train_3dnn/3nw7,8.28,0,0,0,0,0,0,0,0,0,0
3nw9,2/pdbbind2016_general_train_3dnn/3nw9,9.0,0,0,0,0,0,0,0,0,0,0
3nwb,2/pdbbind2016_general_train_3dnn/3nwb,7.96,0,0,0,0,0,0,0,0,0,0
3nwe,2/pdbbind2016_general_train_3dnn/3nwe,7.6,0,0,0,0,0,0,0,0,0,0
3nww,2/pdbbind2016_general_train_3dnn/3nww,8.15,0,0,0,0,0,0,0,0,0,0
3ny3,2/pdbbind2016_general_train_3dnn/3ny3,4.71,0,0,0,0,0,0,0,0,0,0
3nyn,2/pdbbind2016_general_train_3dnn/3nyn,6.0,0,0,0,0,0,0,0,0,0,0
3nzc,2/pdbbind2016_general_train_3dnn/3nzc,7.02,0,0,0,0,0,0,0,0,0,0
3nzi,2/pdbbind2016_general_train_3dnn/3nzi,5.59,0,0,0,0,0,0,0,0,0,0
3nzs,2/pdbbind2016_general_train_3dnn/3nzs,7.12,0,0,0,0,0,0,0,0,0,0
3nzw,2/pdbbind2016_general_train_3dnn/3nzw,5.82,0,0,0,0,0,0,0,0,0,0
3nzx,2/pdbbind2016_general_train_3dnn/3nzx,5.17,0,0,0,0,0,0,0,0,0,0
3o0e,2/pdbbind2016_general_train_3dnn/3o0e,5.74,0,0,0,0,0,0,0,0,0,0
3o0g,2/pdbbind2016_general_train_3dnn/3o0g,6.22,0,0,0,0,0,0,0,0,0,0
3o0j,2/pdbbind2016_general_train_3dnn/3o0j,7.19,0,0,0,0,0,0,0,0,0,0
3o0u,2/pdbbind2016_general_train_3dnn/3o0u,7.92,0,0,0,0,0,0,0,0,0,0
3o1d,2/pdbbind2016_general_train_3dnn/3o1d,5.74,0,0,0,0,0,0,0,0,0,0
3o1g,2/pdbbind2016_general_train_3dnn/3o1g,9.0,0,0,0,0,0,0,0,0,0,0
3o2m,2/pdbbind2016_general_train_3dnn/3o2m,4.8,0,0,0,0,0,0,0,0,0,0
3o4l,2/pdbbind2016_general_train_3dnn/3o4l,5.09,0,0,0,0,0,0,0,0,0,0
3o64,2/pdbbind2016_general_train_3dnn/3o64,9.4,0,0,0,0,0,0,0,0,0,0
3o6m,2/pdbbind2016_general_train_3dnn/3o6m,7.48,0,0,0,0,0,0,0,0,0,0
3o6t,2/pdbbind2016_general_train_3dnn/3o6t,5.22,0,0,0,0,0,0,0,0,0,0
3o86,2/pdbbind2016_general_train_3dnn/3o86,7.15,0,0,0,0,0,0,0,0,0,0
3o87,2/pdbbind2016_general_train_3dnn/3o87,7.6,0,0,0,0,0,0,0,0,0,0
3o88,2/pdbbind2016_general_train_3dnn/3o88,6.37,0,0,0,0,0,0,0,0,0,0
3o8h,2/pdbbind2016_general_train_3dnn/3o8h,6.24,0,0,0,0,0,0,0,0,0,0
3o95,2/pdbbind2016_general_train_3dnn/3o95,8.28,0,0,0,0,0,0,0,0,0,0
3o96,2/pdbbind2016_general_train_3dnn/3o96,7.24,0,0,0,0,0,0,0,0,0,0
3o9b,2/pdbbind2016_general_train_3dnn/3o9b,12.3,0,0,0,0,0,0,0,0,0,0
3o9f,2/pdbbind2016_general_train_3dnn/3o9f,12.7,0,0,0,0,0,0,0,0,0,0
3o9g,2/pdbbind2016_general_train_3dnn/3o9g,12.3,0,0,0,0,0,0,0,0,0,0
3o9h,2/pdbbind2016_general_train_3dnn/3o9h,12.1,0,0,0,0,0,0,0,0,0,0
3o9l,2/pdbbind2016_general_train_3dnn/3o9l,9.66,0,0,0,0,0,0,0,0,0,0
3o9v,2/pdbbind2016_general_train_3dnn/3o9v,7.74,0,0,0,0,0,0,0,0,0,0
3oad,2/pdbbind2016_general_train_3dnn/3oad,9.62,0,0,0,0,0,0,0,0,0,0
3oag,2/pdbbind2016_general_train_3dnn/3oag,9.51,0,0,0,0,0,0,0,0,0,0
3oay,2/pdbbind2016_general_train_3dnn/3oay,1.7,0,0,0,0,0,0,0,0,0,0
3ob0,2/pdbbind2016_general_train_3dnn/3ob0,3.0,0,0,0,0,0,0,0,0,0,0
3ob1,2/pdbbind2016_general_train_3dnn/3ob1,5.42,0,0,0,0,0,0,0,0,0,0
3ob2,2/pdbbind2016_general_train_3dnn/3ob2,4.59,0,0,0,0,0,0,0,0,0,0
3obq,2/pdbbind2016_general_train_3dnn/3obq,3.54,0,0,0,0,0,0,0,0,0,0
3obu,2/pdbbind2016_general_train_3dnn/3obu,4.3,0,0,0,0,0,0,0,0,0,0
3obx,2/pdbbind2016_general_train_3dnn/3obx,3.89,0,0,0,0,0,0,0,0,0,0
3oc0,2/pdbbind2016_general_train_3dnn/3oc0,6.28,0,0,0,0,0,0,0,0,0,0
3ocb,2/pdbbind2016_general_train_3dnn/3ocb,8.3,0,0,0,0,0,0,0,0,0,0
3od0,2/pdbbind2016_general_train_3dnn/3od0,7.92,0,0,0,0,0,0,0,0,0,0
